,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,TEMP,sum,count,average
34774,34775,2013,12,19,22,4,91.0,86.0,81.0,107.0,-8.0,365.0,4,91.25
34775,34776,2013,12,19,23,4,91.0,122.0,81.0,152.0,-9.0,446.0,4,111.5
34776,34777,2013,12,20,0,4,107.0,69.0,106.0,117.0,-8.0,399.0,4,99.75
34777,34778,2013,12,20,1,4,116.0,50.0,82.0,40.0,-5.0,288.0,4,72.0
34778,34779,2013,12,20,2,4,53.0,37.0,48.0,23.0,-6.0,161.0,4,40.25
34779,34780,2013,12,20,3,4,28.0,33.0,20.0,17.0,-10.0,98.0,4,24.5
34780,34781,2013,12,20,4,4,19.0,32.0,16.0,25.0,-10.0,92.0,4,23.0
34781,34782,2013,12,20,5,4,15.0,38.0,20.0,29.0,-7.0,102.0,4,25.5
34782,34783,2013,12,20,6,4,22.0,26.0,18.0,36.0,-9.0,102.0,4,25.5
34783,34784,2013,12,20,7,4,27.0,28.0,25.0,40.0,-11.0,120.0,4,30.0
34784,34785,2013,12,20,8,4,17.0,27.0,25.0,24.0,-10.0,93.0,4,23.25
34785,34786,2013,12,20,9,4,16.0,33.0,19.0,29.0,-3.0,97.0,4,24.25
34786,34787,2013,12,20,10,4,21.0,41.0,22.0,34.0,-1.0,118.0,4,29.5
34787,34788,2013,12,20,11,4,26.0,12.0,25.0,17.0,1.0,80.0,4,20.0
34788,34789,2013,12,20,12,4,12.0,12.0,7.0,17.0,1.0,48.0,4,12.0
34789,34790,2013,12,20,13,4,14.0,17.0,9.0,15.0,1.0,55.0,4,13.75
34790,34791,2013,12,20,14,4,12.0,15.0,11.0,20.0,2.0,58.0,4,14.5
34791,34792,2013,12,20,15,4,16.0,16.0,19.0,24.0,2.0,75.0,4,18.75
34792,34793,2013,12,20,16,4,17.0,24.0,20.0,,1.0,61.0,3,20.33
34793,34794,2013,12,20,17,4,19.0,35.0,19.0,,-1.0,73.0,3,24.33
34794,34795,2013,12,20,18,4,23.0,48.0,27.0,50.0,-3.0,148.0,4,37.0
34795,34796,2013,12,20,19,4,48.0,82.0,30.0,57.0,0.0,217.0,4,54.25
34796,34797,2013,12,20,20,4,23.0,69.0,33.0,38.0,-5.0,163.0,4,40.75
34797,34798,2013,12,20,21,4,38.0,58.0,49.0,68.0,-5.0,213.0,4,53.25
34798,34799,2013,12,20,22,4,37.0,53.0,49.0,46.0,-2.0,185.0,4,46.25
34799,34800,2013,12,20,23,4,44.0,42.0,42.0,37.0,-4.0,165.0,4,41.25
34800,34801,2013,12,21,0,4,29.0,38.0,32.0,28.0,-4.0,127.0,4,31.75
34801,34802,2013,12,21,1,4,24.0,29.0,25.0,22.0,-5.0,100.0,4,25.0
34802,34803,2013,12,21,2,4,18.0,29.0,18.0,22.0,-3.0,87.0,4,21.75
34803,34804,2013,12,21,3,4,14.0,25.0,15.0,17.0,-4.0,71.0,4,17.75
34804,34805,2013,12,21,4,4,12.0,25.0,14.0,21.0,-5.0,72.0,4,18.0
34805,34806,2013,12,21,5,4,17.0,26.0,10.0,19.0,-9.0,72.0,4,18.0
34806,34807,2013,12,21,6,4,19.0,27.0,13.0,28.0,-8.0,87.0,4,21.75
34807,34808,2013,12,21,7,4,19.0,31.0,15.0,26.0,-8.0,91.0,4,22.75
34808,34809,2013,12,21,8,4,20.0,34.0,15.0,34.0,-8.0,103.0,4,25.75
34809,34810,2013,12,21,9,4,18.0,31.0,24.0,41.0,-3.0,114.0,4,28.5
34810,34811,2013,12,21,10,4,26.0,39.0,36.0,42.0,-1.0,143.0,4,35.75
34811,34812,2013,12,21,11,4,29.0,33.0,34.0,42.0,0.0,138.0,4,34.5
34812,34813,2013,12,21,12,4,34.0,25.0,32.0,36.0,1.0,127.0,4,31.75
34813,34814,2013,12,21,13,4,30.0,27.0,24.0,34.0,2.0,115.0,4,28.75
34814,34815,2013,12,21,14,4,34.0,32.0,27.0,45.0,2.0,138.0,4,34.5
34815,34816,2013,12,21,15,4,53.0,58.0,41.0,89.0,4.0,241.0,4,60.25
34816,34817,2013,12,21,16,4,88.0,58.0,74.0,121.0,2.0,341.0,4,85.25
34817,34818,2013,12,21,17,4,112.0,95.0,103.0,128.0,1.0,438.0,4,109.5
34818,34819,2013,12,21,18,4,125.0,109.0,109.0,158.0,-1.0,501.0,4,125.25
34819,34820,2013,12,21,19,4,171.0,167.0,137.0,242.0,-1.0,717.0,4,179.25
34820,34821,2013,12,21,20,4,217.0,193.0,200.0,247.0,-2.0,857.0,4,214.25
34821,34822,2013,12,21,21,4,226.0,200.0,200.0,242.0,-2.0,868.0,4,217.0
34822,34823,2013,12,21,22,4,244.0,209.0,217.0,240.0,-5.0,910.0,4,227.5
34823,34824,2013,12,21,23,4,230.0,186.0,208.0,267.0,-6.0,891.0,4,222.75
34824,34825,2013,12,22,0,4,215.0,187.0,200.0,177.0,-8.0,779.0,4,194.75
34825,34826,2013,12,22,1,4,185.0,164.0,154.0,148.0,-7.0,651.0,4,162.75
34826,34827,2013,12,22,2,4,117.0,162.0,130.0,178.0,-7.0,587.0,4,146.75
34827,34828,2013,12,22,3,4,114.0,162.0,128.0,165.0,-7.0,569.0,4,142.25
34828,34829,2013,12,22,4,4,118.0,146.0,153.0,155.0,-8.0,572.0,4,143.0
34829,34830,2013,12,22,5,4,131.0,113.0,147.0,96.0,-9.0,487.0,4,121.75
34830,34831,2013,12,22,6,4,88.0,95.0,102.0,70.0,-8.0,355.0,4,88.75
34831,34832,2013,12,22,7,4,53.0,77.0,65.0,62.0,-8.0,257.0,4,64.25
34832,34833,2013,12,22,8,4,38.0,75.0,50.0,65.0,-9.0,228.0,4,57.0
34833,34834,2013,12,22,9,4,46.0,58.0,48.0,52.0,-7.0,204.0,4,51.0
34834,34835,2013,12,22,10,4,35.0,55.0,44.0,80.0,-4.0,214.0,4,53.5
34835,34836,2013,12,22,11,4,53.0,85.0,54.0,112.0,-2.0,304.0,4,76.0
34836,34837,2013,12,22,12,4,58.0,85.0,77.0,144.0,0.0,364.0,4,91.0
34837,34838,2013,12,22,13,4,86.0,117.0,114.0,139.0,1.0,456.0,4,114.0
34838,34839,2013,12,22,14,4,93.0,133.0,105.0,138.0,2.0,469.0,4,117.25
34839,34840,2013,12,22,15,4,83.0,119.0,128.0,130.0,1.0,460.0,4,115.0
34840,34841,2013,12,22,16,4,76.0,209.0,115.0,118.0,0.0,518.0,4,129.5
34841,34842,2013,12,22,17,4,185.0,252.0,171.0,315.0,-2.0,923.0,4,230.75
34842,34843,2013,12,22,18,4,297.0,249.0,282.0,317.0,-3.0,1145.0,4,286.25
34843,34844,2013,12,22,19,4,311.0,245.0,275.0,325.0,-4.0,1156.0,4,289.0
34844,34845,2013,12,22,20,4,321.0,260.0,283.0,348.0,-5.0,1212.0,4,303.0
34845,34846,2013,12,22,21,4,338.0,266.0,296.0,336.0,-6.0,1236.0,4,309.0
34846,34847,2013,12,22,22,4,348.0,304.0,312.0,334.0,-6.0,1298.0,4,324.5
34847,34848,2013,12,22,23,4,319.0,400.0,310.0,345.0,-7.0,1374.0,4,343.5
34848,34849,2013,12,23,0,4,301.0,434.0,376.0,332.0,-8.0,1443.0,4,360.75
34849,34850,2013,12,23,1,4,234.0,426.0,407.0,337.0,-8.0,1404.0,4,351.0
34850,34851,2013,12,23,2,4,246.0,396.0,371.0,384.0,-8.0,1397.0,4,349.25
34851,34852,2013,12,23,3,4,274.0,314.0,395.0,240.0,-9.0,1223.0,4,305.75
34852,34853,2013,12,23,4,4,273.0,151.0,356.0,139.0,-9.0,919.0,4,229.75
34853,34854,2013,12,23,5,4,127.0,120.0,261.0,111.0,-7.0,619.0,4,154.75
34854,34855,2013,12,23,6,4,98.0,104.0,156.0,104.0,-10.0,462.0,4,115.5
34855,34856,2013,12,23,7,4,76.0,99.0,88.0,124.0,-9.0,387.0,4,96.75
34856,34857,2013,12,23,8,4,94.0,110.0,87.0,93.0,-6.0,384.0,4,96.0
34857,34858,2013,12,23,9,4,80.0,79.0,90.0,98.0,-2.0,347.0,4,86.75
34858,34859,2013,12,23,10,4,78.0,60.0,72.0,66.0,3.0,276.0,4,69.0
34859,34860,2013,12,23,11,4,63.0,35.0,58.0,47.0,4.0,203.0,4,50.75
34860,34861,2013,12,23,12,4,61.0,35.0,44.0,34.0,4.0,174.0,4,43.5
34861,34862,2013,12,23,13,4,40.0,27.0,28.0,36.0,5.0,131.0,4,32.75
34862,34863,2013,12,23,14,4,40.0,28.0,30.0,36.0,6.0,134.0,4,33.5
34863,34864,2013,12,23,15,4,38.0,29.0,33.0,33.0,6.0,133.0,4,33.25
34864,34865,2013,12,23,16,4,39.0,28.0,30.0,29.0,5.0,126.0,4,31.5
34865,34866,2013,12,23,17,4,33.0,88.0,29.0,105.0,1.0,255.0,4,63.75
34866,34867,2013,12,23,18,4,76.0,88.0,88.0,121.0,1.0,373.0,4,93.25
34867,34868,2013,12,23,19,4,112.0,134.0,107.0,168.0,-1.0,521.0,4,130.25
34868,34869,2013,12,23,20,4,138.0,173.0,160.0,202.0,-2.0,673.0,4,168.25
34869,34870,2013,12,23,21,4,188.0,173.0,179.0,196.0,-4.0,736.0,4,184.0
34870,34871,2013,12,23,22,4,205.0,184.0,180.0,216.0,-4.0,785.0,4,196.25
34871,34872,2013,12,23,23,4,220.0,208.0,182.0,247.0,-6.0,857.0,4,214.25
34872,34873,2013,12,24,0,4,239.0,233.0,189.0,273.0,-6.0,934.0,4,233.5
34873,34874,2013,12,24,1,4,247.0,286.0,202.0,334.0,-6.0,1069.0,4,267.25
34874,34875,2013,12,24,2,4,236.0,362.0,261.0,417.0,-9.0,1276.0,4,319.0
34875,34876,2013,12,24,3,4,246.0,399.0,423.0,457.0,-8.0,1525.0,4,381.25
34876,34877,2013,12,24,4,4,290.0,365.0,400.0,426.0,-9.0,1481.0,4,370.25
34877,34878,2013,12,24,5,4,333.0,314.0,349.0,377.0,-8.0,1373.0,4,343.25
34878,34879,2013,12,24,6,4,359.0,256.0,348.0,346.0,-9.0,1309.0,4,327.25
34879,34880,2013,12,24,7,4,333.0,238.0,287.0,332.0,-9.0,1190.0,4,297.5
34880,34881,2013,12,24,8,4,293.0,239.0,234.0,282.0,-9.0,1048.0,4,262.0
34881,34882,2013,12,24,9,4,265.0,214.0,227.0,211.0,-6.0,917.0,4,229.25
34882,34883,2013,12,24,10,4,229.0,218.0,223.0,201.0,-4.0,871.0,4,217.75
34883,34884,2013,12,24,11,4,212.0,217.0,232.0,235.0,-1.0,896.0,4,224.0
34884,34885,2013,12,24,12,4,204.0,217.0,231.0,283.0,0.0,935.0,4,233.75
34885,34886,2013,12,24,13,4,241.0,251.0,244.0,313.0,0.0,1049.0,4,262.25
34886,34887,2013,12,24,14,4,286.0,267.0,276.0,337.0,1.0,1166.0,4,291.5
34887,34888,2013,12,24,15,4,328.0,281.0,293.0,362.0,1.0,1264.0,4,316.0
34888,34889,2013,12,24,16,4,342.0,263.0,320.0,333.0,0.0,1258.0,4,314.5
34889,34890,2013,12,24,17,4,346.0,254.0,298.0,312.0,-2.0,1210.0,4,302.5
34890,34891,2013,12,24,18,4,318.0,254.0,281.0,309.0,-4.0,1162.0,4,290.5
34891,34892,2013,12,24,19,4,288.0,,266.0,332.0,-4.0,886.0,3,295.33
34892,34893,2013,12,24,20,4,299.0,290.0,279.0,294.0,-4.0,1162.0,4,290.5
34893,34894,2013,12,24,21,4,289.0,260.0,298.0,302.0,-4.0,1149.0,4,287.25
34894,34895,2013,12,24,22,4,258.0,245.0,263.0,267.0,-4.0,1033.0,4,258.25
34895,34896,2013,12,24,23,4,240.0,250.0,239.0,267.0,-5.0,996.0,4,249.0
34896,34897,2013,12,25,0,4,232.0,269.0,254.0,297.0,-6.0,1052.0,4,263.0
34897,34898,2013,12,25,1,4,246.0,267.0,255.0,329.0,-7.0,1097.0,4,274.25
34898,34899,2013,12,25,2,4,261.0,265.0,254.0,326.0,-7.0,1106.0,4,276.5
34899,34900,2013,12,25,3,4,274.0,280.0,255.0,305.0,-7.0,1114.0,4,278.5
34900,34901,2013,12,25,4,4,261.0,295.0,254.0,281.0,-7.0,1091.0,4,272.75
34901,34902,2013,12,25,5,4,254.0,309.0,259.0,254.0,-7.0,1076.0,4,269.0
34902,34903,2013,12,25,6,4,233.0,254.0,271.0,247.0,-8.0,1005.0,4,251.25
34903,34904,2013,12,25,7,4,208.0,230.0,227.0,265.0,-8.0,930.0,4,232.5
34904,34905,2013,12,25,8,4,216.0,219.0,214.0,262.0,-8.0,911.0,4,227.75
34905,34906,2013,12,25,9,4,141.0,215.0,220.0,267.0,-6.0,843.0,4,210.75
34906,34907,2013,12,25,10,4,140.0,219.0,226.0,282.0,-3.0,867.0,4,216.75
34907,34908,2013,12,25,11,4,246.0,245.0,241.0,295.0,-1.0,1027.0,4,256.75
34908,34909,2013,12,25,12,4,265.0,245.0,257.0,286.0,2.0,1053.0,4,263.25
34909,34910,2013,12,25,13,4,267.0,101.0,260.0,84.0,4.0,712.0,4,178.0
34910,34911,2013,12,25,14,4,112.0,39.0,97.0,58.0,7.0,306.0,4,76.5
34911,34912,2013,12,25,15,4,50.0,27.0,46.0,43.0,6.0,166.0,4,41.5
34912,34913,2013,12,25,16,4,38.0,26.0,33.0,36.0,6.0,133.0,4,33.25
34913,34914,2013,12,25,17,4,31.0,16.0,27.0,26.0,4.0,100.0,4,25.0
34914,34915,2013,12,25,18,4,20.0,21.0,24.0,36.0,2.0,101.0,4,25.25
34915,34916,2013,12,25,19,4,22.0,16.0,24.0,32.0,1.0,94.0,4,23.5
34916,34917,2013,12,25,20,4,15.0,8.0,20.0,21.0,-1.0,64.0,4,16.0
34917,34918,2013,12,25,21,4,13.0,12.0,12.0,18.0,-2.0,55.0,4,13.75
34918,34919,2013,12,25,22,4,11.0,10.0,8.0,20.0,-3.0,49.0,4,12.25
34919,34920,2013,12,25,23,4,8.0,6.0,10.0,13.0,-3.0,37.0,4,9.25
34920,34921,2013,12,26,0,4,10.0,4.0,8.0,15.0,-3.0,37.0,4,9.25
34921,34922,2013,12,26,1,4,4.0,7.0,8.0,11.0,-4.0,30.0,4,7.5
34922,34923,2013,12,26,2,4,5.0,6.0,10.0,13.0,-4.0,34.0,4,8.5
34923,34924,2013,12,26,3,4,4.0,5.0,6.0,16.0,-4.0,31.0,4,7.75
34924,34925,2013,12,26,4,4,3.0,3.0,3.0,13.0,-5.0,22.0,4,5.5
34925,34926,2013,12,26,5,4,3.0,4.0,4.0,13.0,-5.0,24.0,4,6.0
34926,34927,2013,12,26,6,4,5.0,5.0,6.0,11.0,-5.0,27.0,4,6.75
34927,34928,2013,12,26,7,4,4.0,7.0,6.0,18.0,-5.0,35.0,4,8.75
34928,34929,2013,12,26,8,4,9.0,6.0,6.0,17.0,-5.0,38.0,4,9.5
34929,34930,2013,12,26,9,4,8.0,5.0,11.0,16.0,-3.0,40.0,4,10.0
34930,34931,2013,12,26,10,4,12.0,10.0,8.0,16.0,-2.0,46.0,4,11.5
34931,34932,2013,12,26,11,4,13.0,7.0,6.0,18.0,-1.0,44.0,4,11.0
34932,34933,2013,12,26,12,4,6.0,7.0,9.0,15.0,1.0,37.0,4,9.25
34933,34934,2013,12,26,13,4,10.0,7.0,13.0,14.0,2.0,44.0,4,11.0
34934,34935,2013,12,26,14,4,8.0,8.0,9.0,16.0,2.0,41.0,4,10.25
34935,34936,2013,12,26,15,4,7.0,6.0,7.0,13.0,2.0,33.0,4,8.25
34936,34937,2013,12,26,16,4,11.0,8.0,7.0,11.0,2.0,37.0,4,9.25
34937,34938,2013,12,26,17,4,7.0,10.0,6.0,14.0,1.0,37.0,4,9.25
34938,34939,2013,12,26,18,4,10.0,13.0,12.0,17.0,0.0,52.0,4,13.0
34939,34940,2013,12,26,19,4,12.0,9.0,14.0,16.0,0.0,51.0,4,12.75
34940,34941,2013,12,26,20,4,16.0,13.0,10.0,13.0,-1.0,52.0,4,13.0
34941,34942,2013,12,26,21,4,9.0,8.0,15.0,17.0,-1.0,49.0,4,12.25
34942,34943,2013,12,26,22,4,14.0,14.0,10.0,15.0,-1.0,53.0,4,13.25
34943,34944,2013,12,26,23,4,13.0,10.0,14.0,13.0,-4.0,50.0,4,12.5
34944,34945,2013,12,27,0,4,16.0,13.0,11.0,23.0,-5.0,63.0,4,15.75
34945,34946,2013,12,27,1,4,15.0,15.0,12.0,16.0,-3.0,58.0,4,14.5
34946,34947,2013,12,27,2,4,12.0,9.0,11.0,18.0,-3.0,50.0,4,12.5
34947,34948,2013,12,27,3,4,10.0,9.0,12.0,12.0,-2.0,43.0,4,10.75
34948,34949,2013,12,27,4,4,12.0,9.0,12.0,16.0,-3.0,49.0,4,12.25
34949,34950,2013,12,27,5,4,13.0,8.0,9.0,9.0,-4.0,39.0,4,9.75
34950,34951,2013,12,27,6,4,10.0,8.0,10.0,14.0,-4.0,42.0,4,10.5
34951,34952,2013,12,27,7,4,16.0,15.0,7.0,18.0,-4.0,56.0,4,14.0
34952,34953,2013,12,27,8,4,17.0,14.0,12.0,24.0,-4.0,67.0,4,16.75
34953,34954,2013,12,27,9,4,16.0,14.0,13.0,25.0,-2.0,68.0,4,17.0
34954,34955,2013,12,27,10,4,23.0,14.0,15.0,21.0,-2.0,73.0,4,18.25
34955,34956,2013,12,27,11,4,18.0,16.0,14.0,23.0,-1.0,71.0,4,17.75
34956,34957,2013,12,27,12,4,17.0,15.0,14.0,27.0,0.0,73.0,4,18.25
34957,34958,2013,12,27,13,4,16.0,14.0,21.0,18.0,0.0,69.0,4,17.25
34958,34959,2013,12,27,14,4,20.0,11.0,11.0,15.0,1.0,57.0,4,14.25
34959,34960,2013,12,27,15,4,16.0,14.0,9.0,20.0,1.0,59.0,4,14.75
34960,34961,2013,12,27,16,4,13.0,16.0,13.0,27.0,0.0,69.0,4,17.25
34961,34962,2013,12,27,17,4,14.0,15.0,13.0,30.0,1.0,72.0,4,18.0
34962,34963,2013,12,27,18,4,36.0,26.0,20.0,54.0,-2.0,136.0,4,34.0
34963,34964,2013,12,27,19,4,53.0,45.0,46.0,64.0,-2.0,208.0,4,52.0
34964,34965,2013,12,27,20,4,45.0,119.0,112.0,126.0,-3.0,402.0,4,100.5
34965,34966,2013,12,27,21,4,45.0,119.0,112.0,108.0,-4.0,384.0,4,96.0
34966,34967,2013,12,27,22,4,,,,45.0,-5.0,45.0,1,45.0
34967,34968,2013,12,27,23,4,,,,30.0,-6.0,30.0,1,30.0
34968,34969,2013,12,28,0,4,,,,21.0,-6.0,21.0,1,21.0
34969,34970,2013,12,28,1,4,,,,14.0,-3.0,14.0,1,14.0
34970,34971,2013,12,28,2,4,,,,12.0,-2.0,12.0,1,12.0
34971,34972,2013,12,28,3,4,,,,14.0,-3.0,14.0,1,14.0
34972,34973,2013,12,28,4,4,,,,17.0,-4.0,17.0,1,17.0
34973,34974,2013,12,28,5,4,,,,13.0,-3.0,13.0,1,13.0
34974,34975,2013,12,28,6,4,,,,15.0,-4.0,15.0,1,15.0
34975,34976,2013,12,28,7,4,,,,17.0,-4.0,17.0,1,17.0
34976,34977,2013,12,28,8,4,,,,21.0,-4.0,21.0,1,21.0
34977,34978,2013,12,28,9,4,,,,17.0,-3.0,17.0,1,17.0
34978,34979,2013,12,28,10,4,,,,14.0,-2.0,14.0,1,14.0
34979,34980,2013,12,28,11,4,14.0,6.0,5.0,11.0,-1.0,36.0,4,9.0
34980,34981,2013,12,28,12,4,14.0,6.0,5.0,11.0,0.0,36.0,4,9.0
34981,34982,2013,12,28,13,4,,,,15.0,1.0,15.0,1,15.0
34982,34983,2013,12,28,14,4,8.0,,15.0,21.0,1.0,44.0,3,14.67
34983,34984,2013,12,28,15,4,22.0,,10.0,14.0,2.0,46.0,3,15.33
34984,34985,2013,12,28,16,4,13.0,10.0,9.0,20.0,2.0,52.0,4,13.0
34985,34986,2013,12,28,17,4,13.0,14.0,14.0,22.0,1.0,63.0,4,15.75
34986,34987,2013,12,28,18,4,33.0,13.0,23.0,30.0,1.0,99.0,4,24.75
34987,34988,2013,12,28,19,4,31.0,19.0,23.0,,1.0,73.0,3,24.33
34988,34989,2013,12,28,20,4,35.0,19.0,24.0,38.0,0.0,116.0,4,29.0
34989,34990,2013,12,28,21,4,37.0,23.0,28.0,38.0,0.0,126.0,4,31.5
34990,34991,2013,12,28,22,4,48.0,26.0,44.0,48.0,0.0,166.0,4,41.5
34991,34992,2013,12,28,23,4,56.0,34.0,50.0,58.0,0.0,198.0,4,49.5
34992,34993,2013,12,29,0,4,64.0,60.0,59.0,64.0,-1.0,247.0,4,61.75
34993,34994,2013,12,29,1,4,71.0,64.0,75.0,74.0,0.0,284.0,4,71.0
34994,34995,2013,12,29,2,4,69.0,61.0,77.0,77.0,-1.0,284.0,4,71.0
34995,34996,2013,12,29,3,4,61.0,46.0,51.0,32.0,0.0,190.0,4,47.5
34996,34997,2013,12,29,4,4,20.0,44.0,44.0,27.0,0.0,135.0,4,33.75
34997,34998,2013,12,29,5,4,28.0,48.0,35.0,24.0,-2.0,135.0,4,33.75
34998,34999,2013,12,29,6,4,46.0,52.0,39.0,33.0,-3.0,170.0,4,42.5
34999,35000,2013,12,29,7,4,71.0,58.0,53.0,60.0,-4.0,242.0,4,60.5
35000,35001,2013,12,29,8,4,65.0,57.0,66.0,77.0,-7.0,265.0,4,66.25
35001,35002,2013,12,29,9,4,66.0,60.0,58.0,84.0,-3.0,268.0,4,67.0
35002,35003,2013,12,29,10,4,62.0,56.0,54.0,67.0,1.0,239.0,4,59.75
35003,35004,2013,12,29,11,4,42.0,76.0,71.0,59.0,4.0,248.0,4,62.0
35004,35005,2013,12,29,12,4,42.0,76.0,71.0,42.0,5.0,231.0,4,57.75
35005,35006,2013,12,29,13,4,34.0,35.0,42.0,32.0,6.0,143.0,4,35.75
35006,35007,2013,12,29,14,4,63.0,31.0,49.0,44.0,7.0,187.0,4,46.75
35007,35008,2013,12,29,15,4,41.0,60.0,60.0,68.0,7.0,229.0,4,57.25
35008,35009,2013,12,29,16,4,40.0,36.0,35.0,43.0,6.0,154.0,4,38.5
35009,35010,2013,12,29,17,4,78.0,44.0,48.0,,4.0,170.0,3,56.67
35010,35011,2013,12,29,18,4,115.0,69.0,89.0,,2.0,273.0,3,91.0
35011,35012,2013,12,29,19,4,113.0,85.0,95.0,,4.0,293.0,3,97.67
35012,35013,2013,12,29,20,4,104.0,78.0,90.0,,1.0,272.0,3,90.67
35013,35014,2013,12,29,21,4,112.0,84.0,89.0,,4.0,285.0,3,95.0
35014,35015,2013,12,29,22,4,114.0,95.0,101.0,,-3.0,310.0,3,103.33
35015,35016,2013,12,29,23,4,82.0,66.0,83.0,,-2.0,231.0,3,77.0
35016,35017,2013,12,30,0,4,48.0,25.0,27.0,,3.0,100.0,3,33.33
35017,35018,2013,12,30,1,4,20.0,19.0,18.0,,2.0,57.0,3,19.0
35018,35019,2013,12,30,2,4,22.0,18.0,15.0,,3.0,55.0,3,18.33
35019,35020,2013,12,30,3,4,23.0,18.0,21.0,,3.0,62.0,3,20.67
35020,35021,2013,12,30,4,4,23.0,18.0,21.0,,1.0,62.0,3,20.67
35021,35022,2013,12,30,5,4,13.0,20.0,24.0,,1.0,57.0,3,19.0
35022,35023,2013,12,30,6,4,19.0,19.0,21.0,,0.0,59.0,3,19.67
35023,35024,2013,12,30,7,4,21.0,17.0,19.0,,3.0,57.0,3,19.0
35024,35025,2013,12,30,8,4,22.0,20.0,20.0,,3.0,62.0,3,20.67
35025,35026,2013,12,30,9,4,27.0,19.0,23.0,,4.0,69.0,3,23.0
35026,35027,2013,12,30,10,4,27.0,18.0,22.0,34.0,5.0,101.0,4,25.25
35027,35028,2013,12,30,11,4,18.0,15.0,22.0,25.0,6.0,80.0,4,20.0
35028,35029,2013,12,30,12,4,18.0,18.0,25.0,27.0,6.0,88.0,4,22.0
35029,35030,2013,12,30,13,4,23.0,19.0,22.0,25.0,7.0,89.0,4,22.25
35030,35031,2013,12,30,14,4,17.0,16.0,24.0,25.0,7.0,82.0,4,20.5
35031,35032,2013,12,30,15,4,15.0,13.0,19.0,25.0,7.0,72.0,4,18.0
35032,35033,2013,12,30,16,4,27.0,20.0,27.0,25.0,7.0,99.0,4,24.75
35033,35034,2013,12,30,17,4,27.0,20.0,27.0,36.0,6.0,110.0,4,27.5
35034,35035,2013,12,30,18,4,63.0,24.0,37.0,36.0,5.0,160.0,4,40.0
35035,35036,2013,12,30,19,4,63.0,49.0,74.0,64.0,6.0,250.0,4,62.5
35036,35037,2013,12,30,20,4,88.0,65.0,80.0,67.0,5.0,300.0,4,75.0
35037,35038,2013,12,30,21,4,87.0,74.0,85.0,72.0,3.0,318.0,4,79.5
35038,35039,2013,12,30,22,4,97.0,94.0,110.0,88.0,3.0,389.0,4,97.25
35039,35040,2013,12,30,23,4,96.0,88.0,99.0,84.0,4.0,367.0,4,91.75
35040,35041,2013,12,31,0,4,112.0,83.0,99.0,87.0,-2.0,381.0,4,95.25
35041,35042,2013,12,31,1,4,128.0,94.0,110.0,107.0,1.0,439.0,4,109.75
35042,35043,2013,12,31,2,4,137.0,119.0,130.0,129.0,-2.0,515.0,4,128.75
35043,35044,2013,12,31,3,4,132.0,132.0,134.0,109.0,-5.0,507.0,4,126.75
35044,35045,2013,12,31,4,4,117.0,101.0,95.0,113.0,-2.0,426.0,4,106.5
35045,35046,2013,12,31,5,4,106.0,76.0,94.0,83.0,-5.0,359.0,4,89.75
35046,35047,2013,12,31,6,4,106.0,76.0,94.0,71.0,2.0,347.0,4,86.75
35047,35048,2013,12,31,7,4,54.0,51.0,71.0,61.0,5.0,237.0,4,59.25
35048,35049,2013,12,31,8,4,45.0,34.0,46.0,50.0,5.0,175.0,4,43.75
35049,35050,2013,12,31,9,4,39.0,26.0,41.0,48.0,6.0,154.0,4,38.5
35050,35051,2013,12,31,10,4,33.0,24.0,38.0,41.0,7.0,136.0,4,34.0
35051,35052,2013,12,31,11,4,28.0,23.0,31.0,34.0,7.0,116.0,4,29.0
35052,35053,2013,12,31,12,4,26.0,19.0,17.0,28.0,9.0,90.0,4,22.5
35053,35054,2013,12,31,13,4,20.0,14.0,23.0,22.0,9.0,79.0,4,19.75
35054,35055,2013,12,31,14,4,20.0,14.0,15.0,19.0,9.0,68.0,4,17.0
35055,35056,2013,12,31,15,4,19.0,11.0,29.0,16.0,9.0,75.0,4,18.75
35056,35057,2013,12,31,16,4,17.0,10.0,20.0,21.0,9.0,68.0,4,17.0
35057,35058,2013,12,31,17,4,17.0,16.0,25.0,15.0,8.0,73.0,4,18.25
35058,35059,2013,12,31,18,4,17.0,11.0,21.0,22.0,8.0,71.0,4,17.75
35059,35060,2013,12,31,19,4,17.0,11.0,21.0,18.0,7.0,67.0,4,16.75
35060,35061,2013,12,31,20,4,23.0,13.0,20.0,23.0,7.0,79.0,4,19.75
35061,35062,2013,12,31,21,4,20.0,17.0,20.0,20.0,7.0,77.0,4,19.25
35062,35063,2013,12,31,22,4,20.0,27.0,20.0,23.0,6.0,90.0,4,22.5
35063,35064,2013,12,31,23,4,35.0,45.0,31.0,24.0,7.0,135.0,4,33.75
35064,35065,2014,1,1,0,4,66.0,46.0,58.0,53.0,7.0,223.0,4,55.75
35065,35066,2014,1,1,1,4,70.0,49.0,68.0,65.0,7.0,252.0,4,63.0
35066,35067,2014,1,1,2,4,71.0,57.0,83.0,70.0,6.0,281.0,4,70.25
35067,35068,2014,1,1,3,4,82.0,86.0,75.0,79.0,6.0,322.0,4,80.5
35068,35069,2014,1,1,4,4,93.0,95.0,83.0,92.0,3.0,363.0,4,90.75
35069,35070,2014,1,1,5,4,92.0,107.0,97.0,106.0,4.0,402.0,4,100.5
